Customer ID,Age,Gender,Annual Income,Spending Score
12236,47,Female,183577,70
12237,71,Male,165695,59
12238,74,Female,82310,56
12239,61,Male,46458,89
12240,34,Female,42223,57
12241,37,Female,115431,13
12242,88,Female,183726,55
12243,54,Female,37516,98
12244,72,Female,33966,95
12245,75,Male,163987,79
12246,81,Female,132992,82
12247,36,Female,70986,36
12248,24,Male,20956,39
12249,30,Female,177435,67
12250,45,Male,25421,26
12251,50,Female,119700,90
12252,74,Female,94158,49
12253,71,Female,176437,81
12254,46,Female,70448,63
12255,64,Male,178588,28
12256,54,Male,40001,6
12257,32,Female,23422,3
12258,68,Male,151594,90
12259,69,Male,61108,18
12260,51,Male,158313,38
12261,46,Female,110351,20
12262,63,Male,159121,57
12263,79,Female,57980,64
12264,61,Male,37235,89
12265,20,Female,86916,4
12266,79,Male,158165,71
12267,66,Male,68941,68
12268,52,Male,156148,16
12269,38,Male,111323,68
12270,49,Male,53749,6
12271,39,Male,189837,93
12272,57,Female,48922,17
12273,81,Female,32715,83
12274,45,Male,98413,36
12275,41,Female,96180,6
12276,34,Male,69331,51
12277,64,Male,191266,17
12278,67,Male,78892,5
12279,71,Male,104309,23
12280,27,Male,84540,51
12281,47,Male,117921,17
12282,63,Male,189898,63
12283,27,Male,99730,80
12284,31,Female,184210,1
12285,90,Male,138748,73
12286,89,Female,120878,81
12287,73,Female,50094,25
12288,58,Female,98610,59
12289,74,Male,167715,84
12290,54,Female,139844,42
12291,84,Male,186756,82
12292,81,Female,56274,29
12293,57,Male,32756,90
12294,19,Female,111580,26
12295,90,Female,62498,15
12296,26,Male,76641,56
12297,76,Male,94320,9
12298,32,Female,66278,48
12299,45,Male,50081,26
12300,24,Female,95861,9
12301,75,Male,150613,87
12302,53,Male,189201,55
12303,57,Male,197384,14
12304,38,Female,189589,59
12305,45,Male,166354,84
12306,31,Male,137494,84
12307,73,Female,182890,56
12308,63,Male,116158,30
12309,54,Male,98072,53
12310,62,Female,46729,16
12311,34,Male,100650,41
12312,72,Female,154337,70
12313,23,Female,150707,23
12314,86,Female,87745,94
12315,39,Male,167584,9
12316,62,Female,191899,6
12317,23,Female,41646,67
12318,36,Female,122256,5
12319,32,Male,73221,24
12320,60,Male,74014,80
12321,73,Female,144673,25
12322,20,Female,157189,100
12323,44,Male,175945,93
12324,68,Female,145285,38
12325,64,Male,116438,82
12326,34,Female,97713,8
12327,62,Female,44204,15
12328,67,Male,118559,51
12329,81,Female,135179,27
12330,26,Male,150778,70
12331,46,Female,172391,79
12332,86,Male,22633,89
12333,19,Male,22603,72
12334,39,Male,30109,40
12335,48,Male,158879,80
12336,68,Female,97819,32
12337,41,Female,178481,32
12338,48,Female,60444,32
12339,82,Male,77476,94
12340,42,Male,139323,73
12341,65,Female,162458,31
12342,77,Female,58300,87
12343,32,Male,127297,30
12344,83,Male,81109,26
12345,46,Female,105021,39
12346,71,Male,62785,98
12347,36,Female,167243,63
12348,42,Female,153975,47
12349,19,Female,47193,39
12350,29,Male,189574,83
12351,32,Male,83547,68
12352,45,Male,115132,68
12353,84,Male,64211,53
12354,67,Female,159302,30
12355,83,Female,177506,54
12356,30,Female,183007,33
12357,70,Female,149193,68
12358,40,Male,40483,15
12359,21,Female,23690,42
12360,74,Male,138599,39
12361,46,Male,57752,44
12362,40,Female,174284,69
12363,75,Male,98818,73
12364,28,Female,37609,53
12365,43,Female,149845,37
12366,61,Female,86860,75
12367,35,Female,130362,30
12368,43,Female,113067,11
12369,83,Female,101057,51
12370,85,Female,64006,46
12371,18,Female,186879,69
12372,77,Female,192861,11
12373,76,Male,70870,3
12374,56,Male,115637,70
12375,87,Female,96832,25
12376,80,Female,169316,31
12377,54,Female,158954,66
12378,80,Female,173475,21
12379,33,Female,191055,62
12380,71,Male,33634,42
12381,63,Female,103994,75
12382,39,Female,120373,48
12383,63,Male,94382,29
12384,31,Female,73664,65
12385,19,Male,158848,36
12386,74,Male,53723,34
12387,64,Female,96214,68
12388,33,Female,197101,34
12389,84,Male,123735,91
12390,60,Female,92451,11
12391,36,Female,74794,22
12392,19,Female,48486,45
12393,75,Female,21288,13
12394,45,Female,131078,17
12395,27,Female,99085,4
12396,80,Female,103428,40
12397,59,Male,195842,65
12398,54,Male,167541,21
12399,89,Female,26388,90
12400,49,Female,136930,81
12401,90,Male,98652,57
12402,90,Female,38467,83
12403,64,Female,123155,11
12404,77,Female,152530,75
12405,51,Female,164810,51
12406,66,Female,117553,40
12407,45,Female,117855,48
12408,26,Male,158455,74
12409,39,Female,162754,96
12410,82,Female,27447,78
12411,40,Male,97029,4
12412,84,Female,76301,14
12413,29,Female,57541,16
12414,32,Male,28054,13
12415,43,Female,118924,7
12416,64,Male,124253,24
12417,83,Female,162423,6
12418,68,Male,88998,80
12419,89,Male,189130,29
12420,32,Male,66380,80
12421,62,Female,187521,29
12422,27,Female,28903,77
12423,32,Female,28193,62
12424,89,Male,162658,57
12425,31,Female,28198,94
12426,64,Male,69036,10
12427,47,Male,106734,36
12428,21,Female,153899,41
12429,77,Male,64101,56
12430,29,Male,87617,60
12431,24,Female,32924,2
12432,22,Female,184163,31
12433,80,Female,22208,23
12434,51,Male,125051,60
12435,55,Male,27862,47
12436,77,Male,182459,5
12437,56,Male,36467,44
12438,76,Female,191545,2
12439,48,Female,164216,3
12440,62,Female,73734,85
12441,52,Male,140230,11
12442,50,Male,59861,21
12443,57,Female,196607,63
12444,36,Male,84987,41
12445,86,Male,138672,47
12446,40,Male,86635,74
12447,33,Female,118081,60
12448,21,Male,87480,100
12449,90,Female,37561,44
12450,44,Female,155044,20
12451,86,Female,81116,55
12452,29,Male,113242,81
12453,82,Male,178870,69
12454,21,Female,22713,52
12455,29,Male,162720,92
12456,64,Female,75720,86
12457,43,Male,160786,17
12458,46,Female,20527,24
12459,61,Female,140354,80
12460,57,Male,106185,23
12461,89,Female,181939,45
12462,22,Male,85553,85
12463,19,Female,20555,93
12464,88,Male,115414,37
12465,64,Male,157737,89
12466,51,Female,109729,83
12467,34,Female,48192,66
12468,43,Male,191013,14
12469,67,Female,155873,30
12470,80,Female,147705,56
12471,69,Female,154513,35
12472,90,Male,130686,77
12473,41,Male,177738,35
12474,85,Female,106847,97
12475,18,Female,79868,94
12476,64,Male,192580,17
12477,39,Female,78559,40
12478,77,Female,34568,15
12479,74,Female,114781,64
12480,35,Male,185752,61
12481,55,Male,98180,57
12482,89,Female,132115,81
12483,69,Female,78191,28
12484,37,Female,63892,38
12485,87,Female,199300,37
12486,51,Male,96804,49
12487,49,Female,53216,28
12488,31,Male,199729,20
12489,86,Female,77221,46
12490,51,Female,149540,84
12491,68,Female,197182,18
12492,30,Female,149817,5
12493,43,Male,132315,27
12494,39,Female,78210,76
12495,31,Female,106391,95
12496,57,Female,20835,14
12497,44,Male,135820,7
12498,23,Female,139110,52
12499,37,Male,95774,45
12500,67,Male,36267,41
12501,65,Female,174520,2
12502,53,Female,142647,50
12503,74,Female,187521,54
12504,67,Female,25870,68
12505,69,Male,126291,93
12506,34,Female,177706,54
12507,23,Male,23124,43
12508,67,Male,183872,100
12509,80,Female,167709,97
12510,71,Male,134279,90
12511,59,Female,30285,97
12512,68,Male,170287,68
12513,38,Male,50016,26
12514,79,Male,165979,67
12515,23,Male,58573,30
12516,35,Male,160058,44
12517,68,Female,172137,10
12518,79,Male,93517,57
12519,85,Female,47930,18
12520,19,Female,146135,53
12521,22,Male,34026,82
12522,90,Male,153055,41
12523,25,Male,147686,85
12524,51,Female,136743,35
12525,84,Female,141859,76
12526,85,Male,152072,53
12527,29,Male,154511,82
12528,47,Male,69024,19
12529,66,Male,172648,95
12530,68,Female,125638,42
12531,53,Male,186097,88
12532,85,Male,183336,12
12533,63,Female,145150,65
12534,20,Female,164132,20
12535,31,Male,29654,33
12536,55,Female,155601,10
12537,55,Male,48015,6
12538,38,Female,21575,8
12539,21,Male,92526,52
12540,53,Female,85400,27
12541,68,Male,60176,35
12542,56,Male,74040,33
12543,39,Female,86282,48
12544,77,Male,112655,47
12545,33,Male,65889,55
12546,21,Female,111575,69
12547,75,Male,134254,35
12548,18,Female,104553,9
12549,63,Male,76538,63
12550,75,Female,79525,48
12551,28,Male,47049,82
12552,67,Male,57438,72
12553,29,Female,106300,13
12554,28,Female,175915,37
12555,59,Male,165181,93
12556,56,Male,63791,100
12557,44,Female,105972,42
12558,80,Male,157579,53
12559,73,Male,40113,60
12560,61,Male,173140,48
12561,67,Female,66988,30
12562,55,Female,153016,12
12563,35,Male,56107,9
12564,48,Male,189897,67
12565,32,Female,167523,80
12566,27,Male,78852,27
12567,61,Female,78244,18
12568,38,Female,138094,78
12569,38,Male,48139,9
12570,45,Male,184820,25
12571,86,Male,105434,79
12572,43,Male,162849,27
12573,58,Female,55581,98
12574,90,Male,184327,45
12575,81,Male,143062,59
12576,74,Male,179901,2
12577,76,Male,103654,46
12578,39,Male,45127,52
12579,48,Male,109219,80
12580,70,Female,149397,95
12581,31,Male,45674,39
12582,30,Female,186548,34
12583,43,Female,63358,63
12584,58,Male,102502,26
12585,80,Male,149909,39
12586,58,Male,27531,27
12587,81,Female,194224,32
12588,40,Male,85916,30
12589,88,Female,56904,24
12590,46,Male,191167,8
12591,74,Male,195751,74
12592,24,Male,65474,56
12593,56,Male,31978,2
12594,44,Female,175701,55
12595,85,Female,196247,45
12596,59,Male,148245,19
12597,38,Female,94293,39
12598,54,Male,199383,90
12599,70,Female,54607,11
12600,29,Female,92943,29
12601,21,Male,120745,49
12602,52,Male,115977,98
12603,30,Female,197272,74
12604,82,Female,29188,5
12605,34,Female,35433,65
12606,62,Female,58397,73
12607,41,Female,101703,67
12608,72,Female,110215,18
12609,44,Male,140900,66
12610,42,Male,52437,38
12611,90,Male,128202,31
12612,50,Female,59551,13
12613,73,Male,41806,34
12614,55,Female,89589,92
12615,44,Male,127458,58
12616,21,Female,160392,29
12617,43,Male,189198,39
12618,59,Female,27891,63
12619,67,Male,164859,6
12620,50,Male,56589,94
12621,32,Female,132712,22
12622,89,Male,127686,40
12623,74,Male,22754,87
12624,82,Female,134981,11
12625,78,Male,48066,47
12626,21,Male,82203,90
12627,21,Female,38966,27
12628,87,Female,23954,41
12629,54,Male,88374,75
12630,77,Female,92411,72
12631,61,Female,137007,50
12632,60,Female,48751,15
12633,49,Female,104502,50
12634,21,Female,130408,51
12635,18,Male,58623,38
12636,82,Female,40780,89
12637,88,Male,196278,70
12638,47,Male,88768,45
12639,63,Male,171178,25
12640,53,Male,148183,64
12641,38,Female,85774,88
12642,47,Female,108998,61
12643,35,Female,65093,29
12644,55,Male,100382,79
12645,19,Male,198622,84
12646,48,Male,45834,94
12647,22,Female,198029,15
12648,72,Female,32456,92
12649,88,Female,198014,53
12650,84,Male,49208,39
12651,41,Female,113791,37
12652,29,Male,195809,100
12653,29,Male,148335,75
12654,70,Male,119274,90
12655,53,Male,163211,93
12656,38,Male,137828,89
12657,39,Female,111840,53
12658,65,Male,108533,68
12659,74,Male,154639,85
12660,56,Male,169964,31
12661,54,Female,145794,6
12662,36,Male,169357,55
12663,67,Male,78794,88
12664,84,Female,155911,79
12665,65,Female,55399,34
12666,65,Male,106033,41
12667,48,Female,195116,45
12668,45,Female,80735,99
12669,27,Female,71437,54
12670,80,Female,61366,37
12671,79,Male,91217,31
12672,55,Male,115332,84
12673,65,Male,145847,25
12674,52,Female,187953,91
12675,64,Female,172407,23
12676,25,Male,100086,92
12677,86,Male,54559,39
12678,22,Male,33519,15
12679,53,Male,167819,39
12680,76,Male,175690,64
12681,58,Male,73212,7
12682,41,Male,96488,28
12683,26,Female,166096,91
12684,42,Male,68066,8
12685,40,Male,81257,89
12686,71,Male,25160,23
12687,20,Male,59873,35
12688,43,Female,107152,87
12689,65,Male,20120,74
12690,79,Female,92383,3
12691,82,Female,146389,51
12692,30,Male,154230,7
12693,71,Male,93723,78
12694,84,Female,107977,62
12695,69,Female,191054,66
12696,87,Male,85566,73
12697,82,Male,185192,51
12698,85,Female,93530,88
12699,34,Male,28450,71
12700,60,Male,172578,37
12701,33,Female,148714,40
12702,52,Male,36208,66
12703,80,Male,84579,100
12704,20,Male,100101,17
12705,46,Female,57180,100
12706,47,Female,58375,2
12707,68,Male,37683,67
12708,31,Female,195224,68
12709,70,Male,70959,28
12710,57,Male,174937,19
12711,58,Male,194216,46
12712,43,Male,29270,32
12713,65,Female,89226,94
12714,30,Male,184110,20
12715,57,Female,128123,39
12716,48,Male,40442,62
12717,66,Male,100407,95
12718,40,Female,38706,14
12719,59,Male,39005,49
12720,47,Female,74801,73
12721,39,Female,36278,31
12722,55,Male,131788,41
12723,67,Female,164995,85
12724,20,Female,98234,92
12725,85,Male,160982,9
12726,85,Male,119504,93
12727,51,Female,158503,19
12728,59,Female,199676,8
12729,60,Female,47386,96
12730,79,Female,180954,81
12731,38,Female,87684,94
12732,42,Male,154658,100
12733,70,Male,81008,61
12734,31,Female,146365,46
12735,54,Female,191253,97
12736,34,Female,147026,28
12737,53,Male,104716,97
12738,45,Female,79135,21
12739,58,Male,59007,93
12740,61,Male,195654,100
12741,64,Male,66799,82
12742,53,Female,85875,72
12743,32,Female,172748,58
12744,25,Male,132829,82
12745,57,Female,140911,93
12746,77,Male,78315,62
12747,90,Male,187367,41
12748,67,Female,165651,32
12749,27,Male,85295,48
12750,49,Female,132875,36
12751,63,Male,31680,68
12752,88,Male,186807,18
12753,77,Female,45871,50
12754,90,Female,187945,74
12755,46,Male,109729,11
12756,77,Male,105023,6
12757,52,Male,22527,12
12758,74,Male,33209,19
12759,65,Female,36221,16
12760,82,Male,48697,20
12761,38,Female,129292,4
12762,45,Male,197134,52
12763,53,Female,129559,75
12764,63,Male,170941,40
12765,23,Male,159204,43
12766,88,Male,46895,80
12767,38,Female,96039,95
12768,19,Female,153512,87
12769,44,Female,177603,9
12770,35,Female,178655,67
12771,42,Male,62496,47
12772,24,Male,64625,14
12773,44,Female,179671,73
12774,63,Male,78319,7
12775,40,Female,116167,44
12776,88,Female,34483,20
12777,47,Female,119421,15
12778,52,Male,83755,88
12779,68,Female,189856,22
12780,58,Male,23591,92
12781,20,Male,154725,63
12782,67,Female,141615,5
12783,59,Male,47845,89
12784,72,Male,167612,42
12785,26,Male,116906,79
12786,48,Female,101258,46
12787,87,Female,66213,47
12788,54,Female,97881,47
12789,26,Male,176076,96
12790,67,Male,180936,17
12791,66,Female,67514,12
12792,57,Female,134247,32
12793,35,Male,73477,10
12794,78,Female,158739,87
12795,60,Female,198933,77
12796,55,Male,21537,79
12797,86,Female,189299,51
12798,48,Female,187198,10
12799,58,Female,36248,93
12800,77,Male,71727,64
12801,53,Male,94067,63
12802,87,Female,20187,83
12803,25,Male,92673,13
12804,56,Male,107991,30
12805,36,Male,140866,20
12806,83,Male,99989,97
12807,22,Male,68329,44
12808,90,Male,155270,74
12809,33,Male,136266,98
12810,50,Male,122109,39
12811,47,Female,101410,46
12812,87,Male,77060,47
12813,63,Male,63597,7
12814,29,Male,21407,24
12815,37,Female,24791,9
12816,64,Female,49075,56
12817,27,Female,173237,54
12818,56,Male,46616,49
12819,72,Male,42354,61
12820,88,Female,110765,16
12821,20,Male,193745,17
12822,63,Male,78884,43
12823,35,Female,194788,37
12824,90,Female,48145,72
12825,31,Female,33778,50
12826,22,Male,63057,85
12827,42,Male,148464,41
12828,57,Male,190498,73
12829,84,Male,166929,28
12830,56,Male,102458,20
12831,57,Female,55838,40
12832,88,Female,44462,93
12833,19,Female,30993,61
12834,81,Female,173762,95
12835,79,Female,30243,41
12836,57,Female,154298,3
12837,20,Male,72538,77
12838,88,Male,173138,14
12839,44,Male,195418,40
12840,34,Male,175894,2
12841,47,Female,34825,77
12842,71,Male,89787,100
12843,79,Male,104922,37
12844,47,Male,25457,25
12845,27,Female,105637,6
12846,82,Female,153983,30
12847,36,Male,136022,69
12848,43,Female,195150,51
12849,73,Male,89281,94
12850,35,Male,44922,60
12851,29,Female,147005,4
12852,45,Female,84455,22
12853,87,Male,150851,38
12854,63,Female,61998,88
12855,58,Female,66284,53
12856,72,Female,76374,22
12857,51,Female,88406,32
12858,61,Male,124697,80
12859,47,Female,172421,91
12860,54,Female,154482,3
12861,72,Female,45895,71
12862,24,Male,155661,68
12863,21,Female,43190,97
12864,41,Female,99386,14
12865,90,Male,113981,47
12866,54,Female,34276,44
12867,87,Male,161150,73
12868,85,Male,150936,49
12869,61,Female,31233,13
12870,21,Female,187388,73
12871,30,Male,41900,1
12872,71,Male,95092,54
12873,29,Male,181045,63
12874,84,Female,87419,28
12875,30,Female,113226,60
12876,80,Male,155393,96
12877,25,Male,51705,90
12878,45,Male,169528,42
12879,59,Female,44251,40
12880,78,Male,158932,76
12881,71,Male,69372,39
12882,76,Male,25186,68
12883,75,Female,140039,82
12884,58,Female,20714,50
12885,77,Female,21604,74
12886,37,Male,84753,49
12887,27,Male,179831,93
12888,24,Female,192806,22
12889,75,Female,128643,57
12890,30,Male,86652,31
12891,58,Male,85671,67
12892,57,Female,73239,33
12893,56,Female,115156,84
12894,80,Female,51327,52
12895,46,Female,33313,64
12896,40,Female,149271,26
12897,60,Male,83676,31
12898,55,Male,130356,61
12899,25,Female,94962,75
12900,34,Male,67036,79
12901,87,Female,176680,15
12902,61,Female,159144,43
12903,20,Female,188245,58
12904,48,Male,111012,28
12905,36,Male,78278,8
12906,68,Male,98937,67
12907,55,Male,72801,34
12908,69,Male,129814,79
12909,59,Male,169703,7
12910,72,Male,25376,62
12911,40,Male,56282,71
12912,65,Female,69138,6
12913,84,Male,57479,17
12914,57,Male,95322,6
12915,73,Female,106390,82
12916,35,Female,42915,90
12917,18,Female,46598,8
12918,26,Male,25330,72
12919,30,Male,57144,77
12920,65,Female,150128,6
12921,55,Male,181310,98
12922,42,Female,24298,42
12923,82,Female,199463,67
12924,88,Female,112907,52
12925,65,Male,152011,52
12926,55,Male,138464,84
12927,90,Male,27088,31
12928,21,Female,101922,90
12929,56,Male,31327,29
12930,36,Male,68489,79
12931,45,Male,30019,99
12932,40,Female,44702,30
12933,77,Female,101343,35
12934,26,Female,72413,65
12935,20,Male,115043,35
12936,31,Female,123980,77
12937,22,Female,136306,37
12938,64,Male,142912,86
12939,32,Female,188342,68
12940,76,Male,112609,22
12941,78,Female,44736,75
12942,65,Female,157945,24
12943,73,Male,71027,61
12944,80,Male,113586,19
12945,20,Female,101228,46
12946,63,Male,140996,71
12947,55,Male,122318,42
12948,32,Female,93154,88
12949,73,Female,48756,18
12950,39,Male,108403,41
12951,49,Male,22733,37
12952,34,Female,131651,26
12953,43,Male,172488,61
12954,37,Female,191902,30
12955,59,Female,78527,54
12956,51,Male,188234,76
12957,62,Male,99466,48
12958,19,Female,137515,38
12959,73,Female,119707,88
12960,56,Female,161969,91
12961,38,Male,88096,72
12962,50,Male,185533,38
12963,55,Male,108406,47
12964,46,Female,184626,40
12965,30,Female,90786,2
12966,37,Female,165873,24
12967,73,Male,74056,80
12968,90,Female,196490,69
12969,51,Female,171789,59
12970,76,Male,162063,34
12971,51,Male,67130,98
12972,63,Female,72996,94
12973,40,Female,133243,50
12974,59,Male,60580,96
12975,27,Female,157050,43
12976,39,Male,169522,32
12977,88,Female,128249,43
12978,34,Male,197512,2
12979,27,Male,181893,76
12980,30,Male,166298,44
12981,69,Male,22270,28
12982,41,Male,33012,41
12983,74,Female,127925,29
12984,68,Male,188506,67
12985,62,Male,41931,62
12986,66,Female,121642,57
12987,59,Male,108465,5
12988,25,Male,123306,90
12989,72,Female,84009,85
12990,45,Male,123536,59
12991,38,Male,135018,61
12992,18,Female,169613,32
12993,67,Female,171395,67
12994,45,Male,74657,56
12995,26,Female,187335,51
12996,69,Female,40235,5
12997,81,Female,102195,100
12998,52,Male,194182,5
12999,42,Female,84037,13
13000,19,Male,87039,72
13001,30,Female,80497,91
13002,54,Male,110815,46
13003,72,Female,116996,89
13004,76,Male,104579,52
13005,37,Female,108900,86
13006,77,Male,44603,89
13007,79,Female,114438,15
13008,42,Male,121418,91
13009,21,Female,197562,62
13010,31,Female,130122,64
13011,58,Female,168885,98
13012,40,Male,195697,7
13013,76,Female,138594,67
13014,88,Male,89353,48
13015,66,Male,115964,13
13016,61,Male,26188,47
13017,85,Female,84834,74
13018,31,Male,193892,80
13019,41,Male,68252,27
13020,28,Male,91111,80
13021,86,Male,97715,41
13022,87,Male,104174,27
13023,24,Male,166679,53
13024,79,Male,138358,57
13025,75,Female,131791,6
13026,27,Male,135845,100
13027,47,Female,63396,40
13028,83,Male,94475,6
13029,40,Female,160174,61
13030,65,Female,78719,26
13031,48,Female,30230,95
13032,49,Female,183389,5
13033,35,Female,142321,19
13034,67,Male,52405,56
13035,75,Female,69452,87
13036,88,Female,149274,97
13037,84,Female,183199,64
13038,72,Male,100401,57
13039,87,Male,81512,60
13040,80,Male,101606,56
13041,75,Male,96502,79
13042,24,Female,52226,100
13043,34,Male,37606,54
13044,35,Male,147168,40
13045,60,Female,43430,48
13046,33,Male,137342,5
13047,72,Male,65910,96
13048,46,Male,181422,25
13049,27,Male,150048,42
13050,90,Female,140904,2
13051,63,Male,79645,8
13052,35,Female,169217,31
13053,34,Female,100796,59
13054,36,Male,63796,85
13055,55,Female,43512,31
13056,20,Male,60608,78
13057,47,Female,41908,83
13058,48,Female,79273,2
13059,29,Male,86274,18
13060,55,Female,170765,29
13061,38,Male,111999,41
13062,22,Female,28267,24
13063,48,Female,124520,100
13064,67,Female,133622,99
13065,20,Male,190079,69
13066,58,Male,170976,81
13067,66,Female,123549,63
13068,34,Female,141535,26
13069,43,Female,157778,92
13070,88,Male,35620,40
13071,50,Male,46779,80
13072,90,Female,116803,5
13073,81,Female,150414,53
13074,70,Female,40257,88
13075,79,Male,133721,96
13076,18,Male,166915,8
13077,36,Male,188799,76
13078,77,Male,102960,62
13079,24,Female,53024,34
13080,42,Female,125843,76
13081,45,Male,128343,67
13082,58,Male,195704,2
13083,75,Male,136713,72
13084,80,Male,59193,72
13085,65,Female,168065,87
13086,53,Female,122575,27
13087,85,Male,76173,72
13088,84,Male,68903,59
13089,37,Male,72559,6
13090,83,Female,165856,34
13091,62,Male,177376,26
13092,35,Male,52971,48
13093,19,Female,25760,27
13094,26,Male,69684,63
13095,18,Female,185385,58
13096,60,Male,28141,54
13097,29,Female,28138,66
13098,68,Female,72540,94
13099,57,Female,119095,77
13100,27,Female,177327,42
13101,61,Female,103172,99
13102,37,Female,96049,41
13103,71,Male,181775,29
13104,66,Female,174922,17
13105,76,Female,36135,90
13106,25,Female,144176,73
13107,25,Male,44694,66
13108,57,Female,174914,97
13109,64,Female,67336,55
13110,43,Male,53801,28
13111,86,Female,22427,100
13112,65,Female,24332,42
13113,75,Female,22854,89
13114,22,Male,115267,95
13115,53,Male,74485,73
13116,40,Male,40943,85
13117,40,Male,115904,70
13118,40,Female,121546,86
13119,37,Male,79170,48
13120,47,Male,52356,84
13121,39,Male,112443,91
13122,89,Male,106778,82
13123,65,Female,140750,5
13124,61,Male,75873,100
13125,77,Female,195464,84
13126,82,Female,111969,18
13127,58,Male,114761,30
13128,75,Male,25391,90
13129,87,Male,155424,69
13130,44,Female,193220,82
13131,36,Female,76962,58
13132,38,Male,21691,98
13133,18,Male,77987,62
13134,44,Female,49875,58
13135,88,Male,24544,52
13136,27,Male,146733,97
13137,73,Male,46969,40
13138,36,Female,146912,3
13139,23,Female,94413,31
13140,68,Female,53171,86
13141,43,Female,115420,97
13142,34,Male,97721,72
13143,25,Female,76899,79
13144,26,Female,195474,56
13145,31,Male,55882,57
13146,86,Male,181510,34
13147,83,Male,67748,67
13148,30,Male,170498,32
13149,52,Male,76593,69
13150,36,Female,168372,54
13151,27,Female,112333,95
13152,66,Male,66815,43
13153,74,Male,145869,96
13154,57,Female,90997,9
13155,81,Male,149308,2
13156,19,Female,20665,84
13157,60,Male,144669,73
13158,37,Female,122727,82
13159,36,Male,156133,93
13160,29,Male,141016,72
13161,88,Female,169954,13
13162,52,Female,103478,48
13163,62,Female,115403,39
13164,54,Female,27823,93
13165,33,Female,88166,57
13166,49,Male,23870,28
13167,22,Female,146916,97
13168,78,Male,82568,33
13169,84,Female,109189,65
13170,24,Male,122950,95
13171,34,Female,71024,45
13172,25,Male,30800,86
13173,25,Male,178263,23
13174,38,Female,71355,28
13175,58,Male,96858,99
13176,69,Male,31583,76
13177,58,Female,85417,33
13178,80,Female,36382,13
13179,70,Male,155036,89
13180,63,Female,44187,88
13181,57,Female,61214,49
13182,82,Male,28822,22
13183,63,Male,146572,11
13184,71,Female,77299,31
13185,49,Female,162578,69
13186,78,Male,99061,69
13187,70,Male,33125,2
13188,64,Male,130454,81
13189,70,Male,38838,88
13190,56,Female,193135,89
13191,76,Male,126600,90
13192,31,Female,112865,37
13193,18,Male,191717,98
13194,37,Male,66183,27
13195,70,Male,177214,78
13196,53,Male,40719,80
13197,62,Male,98652,39
13198,39,Male,66489,24
13199,24,Female,53595,86
13200,68,Male,157600,42
13201,56,Male,152510,34
13202,37,Female,98179,34
13203,23,Female,48691,42
13204,67,Male,104660,65
13205,26,Male,103132,29
13206,27,Female,86660,86
13207,84,Male,47315,2
13208,22,Female,164186,62
13209,76,Female,163866,69
13210,72,Female,88192,28
13211,80,Female,142162,40
13212,66,Male,52559,60
13213,50,Female,59229,86
13214,56,Female,43579,53
13215,63,Male,85955,6
13216,61,Male,96689,84
13217,38,Male,94122,13
13218,74,Male,194973,68
13219,73,Male,151489,22
13220,70,Female,21489,90
13221,46,Male,53928,4
13222,62,Male,154052,63
13223,34,Female,24915,29
13224,89,Female,46567,70
13225,51,Male,48921,46
13226,41,Male,146856,80
13227,22,Female,28533,14
13228,26,Female,180792,99
13229,59,Female,145259,53
13230,51,Female,128059,92
13231,81,Male,67441,22
13232,65,Female,145382,42
13233,89,Male,112930,54
13234,73,Female,115538,68
13235,84,Male,143317,16
13236,38,Male,80735,34
13237,69,Female,65820,16
13238,71,Female,95197,52
13239,33,Female,61117,44
13240,87,Female,180196,91
13241,35,Female,107070,46
13242,77,Male,80776,37
13243,61,Female,109035,22
13244,83,Female,198260,72
13245,31,Male,140719,12
13246,80,Male,122325,67
13247,18,Male,104344,78
13248,59,Male,40447,39
13249,56,Female,195061,9
13250,51,Male,39509,98
13251,29,Female,78359,55
13252,82,Male,42674,26
13253,82,Male,196490,55
13254,52,Female,44311,28
13255,59,Male,96509,22
13256,63,Female,197925,61
13257,20,Male,198708,51
13258,44,Male,140571,85
13259,39,Male,154955,31
13260,18,Male,103441,8
13261,66,Male,28755,25
13262,46,Male,51682,36
13263,77,Female,36205,27
13264,28,Male,171538,45
13265,31,Female,44402,55
13266,54,Female,62491,53
13267,30,Female,157697,65
13268,35,Female,180493,1
13269,33,Male,164924,27
13270,42,Female,56137,14
13271,57,Male,152732,25
13272,21,Female,48346,85
13273,78,Male,160311,98
13274,44,Female,43793,43
13275,20,Female,196891,13
13276,39,Female,192682,9
13277,80,Female,35819,32
13278,44,Female,70861,68
13279,38,Female,192036,6
13280,30,Male,128716,45
13281,22,Male,78766,70
13282,43,Female,81096,2
13283,83,Male,120232,45
13284,28,Male,126718,91
13285,23,Male,190834,25
13286,18,Female,140533,95
13287,35,Male,45123,32
13288,50,Female,99417,56
13289,35,Female,173518,52
13290,25,Male,151435,48
13291,77,Female,134921,16
13292,81,Male,54962,97
13293,40,Male,103258,95
13294,78,Male,143070,89
13295,30,Female,83528,39
13296,87,Female,67262,42
13297,51,Female,176867,67
13298,44,Male,186976,83
13299,87,Female,158955,45
13300,54,Female,42374,13
13301,50,Female,92473,93
13302,69,Female,65355,52
13303,78,Female,136747,42
13304,72,Female,63461,12
13305,66,Male,146613,80
13306,30,Female,48407,47
13307,71,Female,81226,17
13308,33,Female,58426,3
13309,28,Male,86963,32
13310,50,Male,142564,75
